"Year","Firm","ESG controversy score","Governance controversy score","Score - Emission Reduction/Biodiversity Controversies (Inactive)","Score - Product Innovation/Product Impact Controversies (Inactive)","Score - Resource Reduction/Environment Impact Controversy (Inactive)","Score - Client Loyalty/Anti-competition Controversy (Inactive)","Score - Community/Bribery Corruption Fraud Controversies (Inactive)","Score - Community/Critical Countries-Indigenous Controversy (Inactive)","Score - Community/Public Health Controversies (Inactive)","Score - Diversity and Opportunity/Diversity Controversies (Inactive)","Score - Employment Quality/Wages Work Condition Controversy (Inactive)","Score - Health & Safety/Health & Safety Controversies (Inactive)","Score - Human Rights/Child Labor Controversies (Inactive)","Score - Human Rights/Freedom of Association Controversies (Inactive)","Score - Human Rights/Human Rights Controversies (Inactive)","Score - Product Responsibility/Customer Controversies (Inactive)","Score - Product Responsibility/Social Exclusion Controversy (Inactive)","Score - Compensation Policy/Compensation Controversies (Inactive)","Score - Shareholder Loyalty/Accounting Controversies (Inactive)","Score - Shareholder Loyalty/Insider Dealings Controversies (Inactive)","Score - Shareholder Rights/Shareholder Controversies (Inactive)","mv","mc","tobin","roe","oia","ois","esg_score","assets","roa","sg","lev","div","ind","country"
2017,"ASSECO POLAND",58.31,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,4512.72,3650353,0.579,5.47,0.035603311,0.069650725,70,15318800,3.6,-1.28,9.91,5.54,58,"PL"
2017,"ASSICURAZIONI GENERALI",54.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,22384.32,23734769,0.06,11.42,0.015009806,0.090327129,84.16,529254000,0.54,4.23,2.88,5.02,141,"IT"
2017,"ASSOCIATED BRIT.FOODS",59.86,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,21731.44,24874403,2.009,11.6,0.10041841,0.082828677,71.31,12667000,10.21,14.61,6.92,1.34,71,"GB"
2017,"ASSURA",51.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,941.64,957406,1.094,4.41,0.027989268,0.543661972,64.58,1379100,9.12,16.2,37.93,3.95,222,"GB"
2017,"ASTRAZENECA",28.01,39.3775,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,0,52.54,52.06,52.91,56136.63,64843208,1.334,21.6,0.062157235,0.163053633,93.21,45262100,5.92,0.85,29.11,4.93,95,"GB"
2017,"ATLANTIA",56.35,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,18794.83,21524541,0.91,15.53,0.064234227,0.391570264,78.89,38799097,4.18,2.99,44.49,4.04,64,"IT"
2017,"ATLAS COPCO A",55.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,234190.9,429901519,3.071,22.47,0.200962792,0.214428668,71.35,124222000,14.4,14.86,20.24,2.26,229,"SE"
2017,"ATOS",11.61,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,10654.05,12755447,0.813,13.41,0.079681001,0.082270252,78.11,13103500,4.76,4.56,14.91,1.08,150,"FR"
2017,"ATRESMEDIA CORP",60.13,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2358.91,1956986,2.391,24.95,0.170398187,0.175237007,72.46,1081954,13.96,3.03,24.35,3.83,246,"ES"
2017,"ATRIUM EUROPEAN RLST.",53.4,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1502.89,1564786,0.726,3,0.035813345,0.42852543,37.62,3121518,3.94,1.55,32.32,6.77,112,"AT"
2017,"AURUBIS",58.81,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2465.43,3081334,0.589,10.72,0.095345365,0.037613337,68.12,4355272,8.74,16.52,8.07,2.28,54,"DE"
2017,"AUTOGRILL",58.97,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2238.72,2923511,1.177,15.26,0.039099783,0.018106662,74.51,2311087,4.87,1,32.45,0,72,"IT"
2017,"AVEVA GROUP",58.31,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1202.11,1247529,4.33,14.16,0.154006558,0.224133697,43.79,314110,12.55,7.12,0,2.29,58,"GB"
2017,"AVI GLOBAL TRUST",50.85,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,782.43,805525,0.881,24.2,0.144779514,0.927144881,47.08,980857,15.24,-27.08,7.6,1.84,109,"GB"
2017,"AVIVA",54.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,19755.17,20311828,0.008,3.79,0.006418447,0.056450472,79.96,435152000,0.43,-10.18,2.65,4.79,106,"GB"
2017,"AXA",54.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,58497.72,58954054,0.091,9.94,0.009517525,0.061320471,84.94,856210000,0.72,3.96,4.7,4.56,141,"FR"
2017,"AXEL SPRINGER",15.03,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5045.29,7027222,1.005,19.27,0.045290707,0.081118253,64.13,6381000,5.69,8.28,19.39,3.85,84,"DE"
2017,"AXFOOD",65.2,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,29969.51,33149888,2.711,35.78,0.124007762,0.030586495,72.22,11338000,13.43,6.03,0.97,6.3,88,"SE"
2017,"AZIMUT HOLDING",57.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2312.13,2075149,0.318,31.05,0.030430311,0.306426271,22.84,8055948,2.85,13.49,4.99,6.2,104,"IT"
2017,"B&M EUROPEAN VAL.RET.",59.59,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2780,3025000,1.974,17.51,0.116429137,0.084912328,53.93,1772692,9.46,19.43,31.21,1.83,87,"GB"
2017,"BABCOCK INTERNATIONAL",54.96,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,4818.33,4459362,1.166,12.66,0.040064475,0.053022806,45.76,6017800,6.17,9.35,25.8,2.75,44,"GB"
2017,"BAE SYSTEMS",6.94,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,18785.99,18254446,0.933,26.56,0.075014957,0.088964087,80.33,21729000,4.62,2.99,18.79,3.6,44,"GB"
2017,"BALOISE HOLDING",54.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,6415,7201503,0.055,8.83,0.006115913,0.056616885,57.86,83928600,0.75,4.72,2.08,3.9,141,"CH"
2017,"BAM GROEP KON.",54.96,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1233.77,1046680,0.233,5.61,0.007660103,0.005049589,66.6,4353205,0.38,-5.34,11.56,0.44,39,"NL"
2017,"BANCA CARIGE SUSP - SUSP.03/01/19",4.32,39.0575,52.99,52.06,54.61,59.67,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,0,268.47,447652,0.316,-13.83,-0.027872283,-1.022409958,31.64,23763931,-1.15,-27.43,35.95,0,102,"IT"
2017,"BANCA MEDIOLANUM",57.92,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5111.51,5295551,0.162,18.3,0.063864646,0.678728786,61.73,43140003,1.07,-5.2,4.64,4.34,106,"IT"
2017,"BANCA MONTE DEI PASCHI",2.88,25.9225,52.99,52.06,54.61,59.67,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,0,52.06,0,442.16,4321092,0.484,-50.44,-0.033063527,-0.788326166,66.53,136217409,-2.17,-1.79,36.68,0,102,"IT"
2017,"BANCA PPO.DI SONDRIO",57.92,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1444.49,1368949,0.146,3.81,0.003270844,0.120160063,51.16,41239208,0.52,2.72,21.58,2.2,102,"IT"
2017,"BANCO BPM",57.92,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3787.96,3958007,0.329,-22.2,-0.005282281,-0.168999361,59.88,157006038,2.32,29.58,30.33,6,102,"IT"
2017,"BANCO COMR.PORTUGUES 'R'",57.92,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1028.51,4110917,0.227,0.55,0.006448796,0.151911268,81.15,68801683,0.39,-4.55,17.12,0,102,"PT"
2017,"BANCO DE SABADELL",57.92,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,7525.63,9291673,0.28,5.45,0.005018861,0.149696486,72.48,214816467,0.55,-5.23,33.8,1.49,102,"ES"
2017,"BANCO SANTANDER",5.68,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,72765.81,88388514,0.271,6.82,0.008692593,0.161411716,88.38,1421095000,0.53,3.54,28.69,4.09,102,"ES"
2017,"BANK HANDLOWY W WARSZAWIE",57.92,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,10158.78,10698408,0.258,8.86,0.016236153,0.28367178,67.31,42861692,1.22,0.4,3.66,6.02,102,"PL"
2017,"BANK MILLENNIUM",57.92,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,6296.07,10845264,0.113,10.1,0.015770012,0.323197503,67.68,70854862,1.02,-0.91,5.94,0,102,"PL"
2017,"BANK OF GEORGIA GROUP",58.94,53.125,53.02,51.96,55.35,61.03,64.48,52.6,52.82,54.4,55.69,53.57,50.98,51.1,51.77,59.34,50,52.08,52.98,52.77,54.67,1178.68,1320230,0.491,18.93,0.029801388,0.260271818,55.26,4330503,3.24,20.3,30.06,2.65,102,"GB"
2017,"BANK OF IRELAND GROUP",57.92,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,7573,7624424,0.149,7.66,0.007072381,0.164556962,66.72,121317000,0.58,-5.66,12.23,0,102,"IE"
2017,"BANK OF PIRAEUS",12.24,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1851.43,1339955,0.387,-0.46,-0.019615943,-0.43589723,79.47,60873749,-0.1,-9.05,22.97,0,102,"GR"
2017,"BANK POLSKA KASA OPIEKI",57.92,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,33543.61,33989869,0.2,10.9,0.014164004,0.308583205,67.36,184514775,1.41,-0.42,3.84,6.81,102,"PL"
2017,"BANKERS INV.TRUST",50.85,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,857.64,1044610,0.858,18.59,0.151612651,3.597396177,56.34,1151830,16.33,59.53,5.63,2.34,109,"GB"
2017,"BANKIA",12.24,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,11298.49,12219915,0.375,6.29,0.003190387,0.17827618,86.34,203401962,0.28,-4.5,29.55,2.68,102,"ES"
2017,"BANKINTER 'R'",57.92,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,6652.5,7104085,0.258,11.96,0.009556231,0.255088082,82.82,71144473,0.84,5.99,22.36,2.85,102,"ES"
2017,"BANQUE CANTON.VE. 'N'",57.92,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5550.99,6303467,0.186,9.05,0.008963999,0.355514802,41.21,45415000,0.87,-0.84,22.36,5.12,102,"CH"
2017,"BARCLAYS",0.72,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,37898.11,34648860,0.09,2.7,0.003550214,0.149983173,84.22,1129791000,-0.14,-1.69,15.55,2.46,102,"GB"
2017,"BARCO NEW",52.78,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1059.2,1103087,0.685,1.87,0.072755812,0.06674804,66.98,995137,2.59,-1.6,5.2,1.57,34,"BE"
2017,"BARR (AG)",60.29,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,585.59,585012,2.277,22.15,0.153846154,0.164916375,40.12,275600,13.1,-0.58,0.22,2.69,114,"GB"
2017,"BARRATT DEVELOPMENTS",3.76,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,4654.7,5679512,0.723,14.28,0.122200209,0.173755967,73.47,6612100,9.6,9.8,1.12,3.87,36,"GB"
2017,"BASF",57.29,52.285,52.99,0,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,81303.69,84261235,1.299,12.75,0.091676451,0.10898798,82.36,76650000,8.57,12.03,23.65,3.28,92,"DE"
2017,"BAYER",4.82,52.285,0,0,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,82967.63,86002572,1.27,14.94,0.088553839,0.1774668,73.49,70172000,10.71,0.21,18.82,2.49,95,"DE"
2017,"BB BIOTECH N",52.23,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3052.54,3576070,0.013,-26.71,0.189009893,2.54348389,29.7,3637799,20.05,2122.93,2.61,5.26,157,"CH"
2017,"BBV.ARGENTARIA",1.92,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,42288.98,47327138,0.307,6.79,0.010205321,0.172114976,87.09,675334000,0.65,3.97,27.8,5.69,102,"ES"
2017,"BCA MARKETPLACE DEAD - DELIST.07/11/19",56.46,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1455.16,1593265,0.808,0.54,0.034198656,0.036606395,34.05,2172600,2.39,120.03,20.47,2.36,156,"GB"
2017,"BCA.PICCOLO CDT.VALTELL",57.92,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,432.46,134502,0.283,-19,-0.019048543,-0.713651882,57.44,24361181,-1.08,-26.91,37.33,7.69,102,"IT"
2017,"BE SEMICONDUCTOR INDUSTRIES",55.86,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1269.07,2605933,1.772,18.99,0.240656882,0.353318657,71.29,870293,24.64,57.92,32.2,3.79,130,"NL"
2017,"BEAZLEY",54.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2027.99,2810401,0.42,15.52,0.031708342,0.09450831,41.59,4677318,2.38,11.4,5.79,2.61,107,"GB"
2017,"BEFIMMO",51.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1375.65,1369767,0.941,6.45,0.049215983,0.620119543,72.56,2559128,5.9,16.18,39.16,4.68,239,"BE"
2017,"BEIJER REF B",55.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,8598.25,13416761,1.619,13.34,0.095821045,0.071566243,31.57,7341644,7.59,8.68,28.47,2.39,231,"SE"
2017,"BEKAERT (D)",55.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2358.08,2067800,0.797,7.17,0.065548579,0.068839677,54.93,4304014,5.73,10.31,37.98,1.68,56,"BE"
2017,"BELIMO HOLDING",55.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1892.97,2622643,3.994,18.91,0.188163984,0.158895444,53.95,489658,16.56,8.66,0.31,2.11,205,"CH"
2017,"BELLWAY",53.76,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3037.79,3917256,0.936,21.58,0.181739296,0.223389241,59.22,3144917,15.62,14.19,0.95,4.36,36,"GB"
2017,"BERGMAN & BEVING",55.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5173.42,5424406,1.044,12.87,0.057994877,0.03832205,33.86,5466000,4.73,5.77,5.91,2.65,101,"SE"
2017,"BERKELEY GROUP HDG.",53.76,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3910.71,4487527,1.028,24.72,0.16904368,0.277657426,65.1,4473400,15.76,33.02,6.71,7.12,36,"GB"
2017,"BHP GROUP",0.75,52.285,52.99,52.06,0,59.67,0.09,52.36,52.16,0,0,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,27583.89,62605791,0.983,4.12,0.100587102,0.285699369,83.94,85415424,6.01,42.89,27.4,3.18,122,"GB"
2017,"BIC",56.36,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,6209.86,4202465,2.42,13.93,0.177212947,0.194028366,68.36,2211949,12.61,-0.27,0.23,2.62,62,"FR"
2017,"BILFINGER BERGER",54.96,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1708.51,1677317,0.266,16.41,0.036076057,0.031526631,65.13,3534200,-1.86,-4.81,14.47,0,32,"DE"
2017,"BILLERUDKORSNAS",59.3,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,32044.98,29077412,1.35,11.66,0.079675318,0.100156635,80.55,28089000,6.3,3.18,18.29,2.76,82,"SE"
2017,"BIM BIRLESIK MAGAZALAR",59.59,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,14785.32,23615075,2.855,35.29,0.149436039,0.042352222,36.03,7022824,14.37,23.45,0,2.26,88,"TR"
2017,"BIOMERIEUX",56.67,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5624.13,8823284,1.996,11.06,0.096549142,0.123983917,66.31,2938400,8.55,8.8,15.93,0.7,132,"FR"
2017,"BMO COMMERCIAL",50.85,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1090.33,1086339,0.929,4.63,0.027952666,0.629257372,55.02,1458072,7.2,-0.11,21.1,4.4,109,"GB"
2017,"BMW",6.38,52.285,52.99,52.06,0,0,0.09,52.36,52.16,53.57,0,52.79,50.67,50.82,50.94,0,50,51.63,52.54,52.06,52.91,54033.24,57099460,0.741,14.57,0.049974942,0.097012505,83.74,191556000,4.71,4.79,48.84,3.57,65,"DE"
2017,"BNP PARIBAS",1.68,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,0,50,51.63,52.54,52.06,52.91,75220,77701061,0.04,8.35,0.004469569,0.09169316,92.14,1955222000,0.48,4.38,8.54,3.83,102,"FR"
2017,"BOLIDEN ORD SHS",3.73,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,0,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,65642.56,76747234,1.366,14.42,0.157692032,0.17772708,64.56,55824000,12.75,22.86,9.57,1.35,122,"SE"
2017,"BOLLORE",60.13,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,9794.31,13159674,0.688,4.94,0.015035012,0.04563661,56.84,55623500,2.18,81.88,17.72,1.78,64,"FR"
2017,"BOLSAS Y MERCADOS ESPANOLES",57.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2356.29,2207003,-0.881,37.82,0.008708429,0.615555355,61.77,22674123,0.67,0.11,0,6.85,111,"ES"
2017,"BOSKALIS WESTMINSTER",54.96,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,4319.2,4107187,0.723,-18.06,0.025369236,0.052144763,53.79,4803968,3.1,-9.98,6.49,4.6,39,"NL"
2017,"BOSS (HUGO)",56.92,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,4158.81,4896007,2.453,21.83,0.205269105,0.122116042,81.71,1625627,14.19,1.48,7.91,6.13,69,"DE"
2017,"BOURBON CORP. SUSP - 09/10/19",56.64,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,961.92,541605,0.707,-24.45,-0.078106119,-0.268775202,37.18,2730900,-16.44,-22.24,58.65,7.94,51,"FR"
2017,"BOUYGUES",54.96,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,11876.07,15856886,0.437,8.99,-0.014728704,-0.015864333,65.57,35441000,3.61,3.58,18.66,4.68,39,"FR"
2017,"BOVIS HOMES GROUP",53.76,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1103.08,1578224,0.654,11.9,0.08080905,0.124517736,67.86,1584377,6.1,-2.52,1.59,5.04,36,"GB"
2017,"BP",15.24,52.285,0,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,99235.88,103526594,0.601,0.11,0.041589315,0.045381503,87.58,201314040,1.47,35.54,23.24,5.73,97,"GB"
2017,"BPOST",62.61,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,4576.02,5077024,1.789,44.31,0.138542515,0.148778682,63.4,3191800,11.98,23.87,23.76,4.15,40,"BE"
2017,"BREWIN DOLPHIN",57.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,863.93,989112,1.205,20.74,0.119740501,0.203809292,47.93,518229,9.08,7.83,0,4.26,104,"GB"
2017,"BRITISH AMERICAN TOBACCO",6.57,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,86161.81,115094495,2.626,56.81,0.049274806,0.341711019,73.54,140721000,42.88,37.56,34.82,3.67,79,"GB"
2017,"BRITISH LAND",51.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,6481.93,6281590,0.785,3.74,0.01738097,0.400684932,69.66,13463000,2.28,-6.56,24.85,4.57,163,"GB"
2017,"BRITVIC",60.29,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1491.03,1925718,1.291,40.75,0.101526004,0.1057892,76.17,1605500,7.95,7.65,42.02,4.32,114,"GB"
2017,"BROWN GROUP",56.46,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,630.63,573378,0.937,12.11,0.041083196,0.044298879,70.92,971200,5.34,3.98,36.55,6.4,87,"GB"
